adm0_name,adm1_name,mkt_name,cm_name,cur_name,pt_name,um_name,mp_month,mp_year,mp_price,mp_commoditysource
Colombia,Antioquia,Medellin,Maize (white),COP,Wholesale,KG,10,2009,668.0,AGRONET
Colombia,Antioquia,Medellin,Maize (white),COP,Wholesale,KG,11,2009,668.0,AGRONET
Colombia,Antioquia,Medellin,Maize (white),COP,Wholesale,KG,12,2009,693.0,AGRONET
Colombia,Antioquia,Medellin,Maize (white),COP,Wholesale,KG,1,2010,809.0,AGRONET
Colombia,Antioquia,Medellin,Maize (white),COP,Wholesale,KG,2,2010,833.0,AGRONET
Colombia,Antioquia,Medellin,Maize (white),COP,Wholesale,KG,3,2010,835.0,AGRONET
Colombia,Antioquia,Medellin,Maize (white),COP,Wholesale,KG,4,2010,888.0,AGRONET
Colombia,Antioquia,Medellin,Maize (white),COP,Wholesale,KG,5,2010,992.0,AGRONET
Colombia,Antioquia,Medellin,Maize (white),COP,Wholesale,KG,6,2010,1045.0,AGRONET
Colombia,Antioquia,Medellin,Maize (white),COP,Wholesale,KG,7,2010,991.0,AGRONET
Colombia,Antioquia,Medellin,Maize (white),COP,Wholesale,KG,8,2010,908.0,AGRONET
Colombia,Antioquia,Medellin,Maize (white),COP,Wholesale,KG,9,2010,825.0,AGRONET
Colombia,Antioquia,Medellin,Maize (white),COP,Wholesale,KG,10,2010,807.0,AGRONET
Colombia,Antioquia,Medellin,Maize (white),COP,Wholesale,KG,11,2010,952.0,AGRONET
Colombia,Antioquia,Medellin,Maize (white),COP,Wholesale,KG,12,2010,983.0,AGRONET
Colombia,Antioquia,Medellin,Maize (white),COP,Wholesale,KG,1,2011,961.0,AGRONET
Colombia,Antioquia,Medellin,Maize (white),COP,Wholesale,KG,2,2011,941.0,AGRONET
Colombia,Antioquia,Medellin,Maize (white),COP,Wholesale,KG,3,2011,961.0,AGRONET
Colombia,Antioquia,Medellin,Maize (white),COP,Wholesale,KG,4,2011,1082.0,AGRONET
Colombia,Antioquia,Medellin,Maize (white),COP,Wholesale,KG,5,2011,1235.0,AGRONET
Colombia,Antioquia,Medellin,Maize (white),COP,Wholesale,KG,6,2011,1223.0,AGRONET
Colombia,Antioquia,Medellin,Maize (white),COP,Wholesale,KG,7,2011,1178.0,AGRONET
Colombia,Antioquia,Medellin,Maize (white),COP,Wholesale,KG,8,2011,1042.0,AGRONET
Colombia,Antioquia,Medellin,Maize (white),COP,Wholesale,KG,9,2011,905.0,AGRONET
Colombia,Antioquia,Medellin,Maize (white),COP,Wholesale,KG,10,2011,843.0,AGRONET
Colombia,Antioquia,Medellin,Maize (white),COP,Wholesale,KG,11,2011,941.0,AGRONET
Colombia,Antioquia,Medellin,Maize (white),COP,Wholesale,KG,12,2011,925.0,CCI
Colombia,Antioquia,Medellin,Maize (white),COP,Wholesale,KG,3,2012,920.0,CENTRAL LA MAYORISTA
Colombia,Antioquia,Medellin,Maize (white),COP,Wholesale,KG,4,2012,1020.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Maize (white),COP,Wholesale,KG,5,2012,1200.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Maize (white),COP,Wholesale,KG,6,2012,1170.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Maize (white),COP,Wholesale,KG,7,2012,1200.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Maize (white),COP,Wholesale,KG,8,2012,1100.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Maize (white),COP,Wholesale,KG,9,2012,1100.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Maize (white),COP,Wholesale,KG,10,2012,970.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Maize (white),COP,Wholesale,KG,1,2014,1050.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Maize (white),COP,Wholesale,KG,2,2014,1050.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Maize (white),COP,Wholesale,KG,3,2014,1040.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Maize (white),COP,Wholesale,KG,4,2014,1100.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Maize (white),COP,Wholesale,KG,5,2014,1100.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Maize (white),COP,Wholesale,KG,6,2014,1100.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Maize (white),COP,Wholesale,KG,7,2014,1100.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Maize (white),COP,Wholesale,KG,8,2014,1100.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Maize (white),COP,Wholesale,KG,9,2014,1100.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Maize (white),COP,Wholesale,KG,10,2014,800.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Maize (white),COP,Wholesale,KG,11,2014,1200.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Maize (white),COP,Wholesale,KG,12,2014,1200.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Maize (white),COP,Wholesale,KG,1,2015,1100.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,1,2005,3075.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,2,2005,3206.25,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,3,2005,3690.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,4,2005,3903.13,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,5,2005,4160.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,6,2005,4089.58,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,7,2005,3769.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,8,2005,3392.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,9,2005,3331.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,10,2005,3419.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,11,2005,3432.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,12,2005,3481.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,1,2006,3512.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,2,2006,3435.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,3,2006,3360.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,4,2006,3451.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,5,2006,3560.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,6,2006,3867.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,7,2006,3508.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,8,2006,3160.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,9,2006,3125.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,10,2006,3223.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,11,2006,3363.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,12,2006,3316.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,1,2007,3225.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,2,2007,3150.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,3,2007,3415.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,4,2007,3543.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,5,2007,4148.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,6,2007,4625.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,7,2007,4706.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,8,2007,3369.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,9,2007,3113.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,10,2007,3353.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,11,2007,3300.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,12,2007,3334.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,1,2008,3592.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,2,2008,3582.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,3,2008,3818.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,4,2008,3912.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,5,2008,4143.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,6,2008,4494.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,7,2008,4415.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,8,2008,3831.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,9,2008,3623.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,10,2008,3546.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,11,2008,3547.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,12,2008,3899.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,1,2009,3825.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,2,2009,3727.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,3,2009,3747.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,4,2009,4143.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,5,2009,4081.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,6,2009,3964.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,7,2009,3589.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,8,2009,3300.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,9,2009,3081.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,10,2009,3178.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,11,2009,3411.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,12,2009,3253.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,1,2010,3540.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,2,2010,3847.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,3,2010,3601.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,4,2010,4211.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,5,2010,4484.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,6,2010,4753.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,7,2010,4939.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,8,2010,3609.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,9,2010,3253.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,10,2010,3181.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,11,2010,3300.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,12,2010,3519.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,1,2011,3736.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,2,2011,3924.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,3,2011,4371.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,4,2011,4283.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,5,2011,4992.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,6,2011,4806.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,7,2011,4709.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,8,2011,4057.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,9,2011,3964.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,10,2011,4088.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,11,2011,4091.0,AGRONET
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,12,2011,4333.0,CCI
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,3,2012,4200.0,CENTRAL LA MAYORISTA
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,4,2012,3902.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,5,2012,3870.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,6,2012,4000.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,7,2012,4600.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,8,2012,4500.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,9,2012,4253.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,10,2012,4200.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,3,2013,4500.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,6,2013,5000.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,7,2013,4300.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,8,2013,3600.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,9,2013,3000.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,10,2013,3000.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,11,2013,3000.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,12,2013,2800.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,1,2014,3000.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,2,2014,3000.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,3,2014,2500.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,4,2014,3000.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,5,2014,3100.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,6,2014,3000.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,7,2014,3000.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,8,2014,4905.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,9,2014,3900.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,10,2014,4200.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,11,2014,6300.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,12,2014,7000.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,1,2015,7000.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,3,2015,7000.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,4,2015,7000.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,5,2015,7300.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,6,2015,6000.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,7,2015,5800.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,8,2015,5800.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,9,2015,7200.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,10,2015,7200.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,11,2015,7100.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,12,2015,8000.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,1,2016,7200.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,2,2016,7200.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,3,2016,8000.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,4,2016,8000.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,5,2016,8500.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,6,2016,8500.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,7,2016,7000.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,8,2016,4500.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,9,2016,4500.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,10,2016,4000.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,11,2016,4000.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,12,2016,4500.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,1,2017,4000.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,2,2017,3800.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,3,2017,3800.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,4,2017,5000.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,5,2017,5000.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Beans (red),COP,Wholesale,KG,6,2017,5000.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Potatoes,COP,Wholesale,KG,4,2012,840.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Potatoes,COP,Wholesale,KG,5,2012,1000.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Potatoes,COP,Wholesale,KG,6,2012,900.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Potatoes,COP,Wholesale,KG,7,2012,875.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Potatoes,COP,Wholesale,KG,8,2012,975.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Potatoes,COP,Wholesale,KG,9,2012,1038.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Potatoes,COP,Wholesale,KG,10,2012,914.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Potatoes,COP,Wholesale,KG,11,2012,744.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Potatoes,COP,Wholesale,KG,12,2012,757.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Potatoes,COP,Wholesale,KG,6,2013,1000.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Potatoes,COP,Wholesale,KG,7,2013,950.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Potatoes,COP,Wholesale,KG,8,2013,1000.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Potatoes,COP,Wholesale,KG,9,2013,800.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Potatoes,COP,Wholesale,KG,10,2013,700.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Potatoes,COP,Wholesale,KG,11,2013,650.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Potatoes,COP,Wholesale,KG,12,2013,650.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Potatoes,COP,Wholesale,KG,1,2014,800.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Potatoes,COP,Wholesale,KG,2,2014,900.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Potatoes,COP,Wholesale,KG,3,2014,1200.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Potatoes,COP,Wholesale,KG,4,2014,1600.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Potatoes,COP,Wholesale,KG,5,2014,1450.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Potatoes,COP,Wholesale,KG,6,2014,1400.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Potatoes,COP,Wholesale,KG,7,2014,1450.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Potatoes,COP,Wholesale,KG,8,2014,1000.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Potatoes,COP,Wholesale,KG,9,2014,1000.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Potatoes,COP,Wholesale,KG,10,2014,1050.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Potatoes,COP,Wholesale,KG,11,2014,1050.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Potatoes,COP,Wholesale,KG,12,2014,1300.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Potatoes,COP,Wholesale,KG,1,2015,1600.0,http://www.lamayorista.com.co
Colombia,Antioquia,Medellin,Meat (chicken),COP,Wholesale,KG,6,2007,4200.0,AGRONET
Colombia,Antioquia,Medellin,Meat (chicken),COP,Wholesale,KG,7,2007,4029.0,AGRONET
Colombia,Antioquia,Medellin,Meat (chicken),COP,Wholesale,KG,8,2007,4050.0,AGRONET
Colombia,Antioquia,Medellin,Meat (chicken),COP,Wholesale,KG,9,2007,3943.0,AGRONET
Colombia,Antioquia,Medellin,Meat (chicken),COP,Wholesale,KG,10,2007,3932.0,AGRONET
Colombia,Antioquia,Medellin,Meat (chicken),COP,Wholesale,KG,11,2007,3906.0,AGRONET
Colombia,Antioquia,Medellin,Meat (chicken),COP,Wholesale,KG,12,2007,3991.0,AGRONET
Colombia,Antioquia,Medellin,Meat (chicken),COP,Wholesale,KG,1,2008,4034.0,AGRONET
Colombia,Antioquia,Medellin,Meat (chicken),COP,Wholesale,KG,2,2008,4053.0,AGRONET
Colombia,Antioquia,Medellin,Meat (chicken),COP,Wholesale,KG,3,2008,4094.0,AGRONET
Colombia,Antioquia,Medellin,Meat (chicken),COP,Wholesale,KG,4,2008,4205.0,AGRONET
Colombia,Antioquia,Medellin,Meat (chicken),COP,Wholesale,KG,5,2008,4214.0,AGRONET
Colombia,Antioquia,Medellin,Meat (chicken),COP,Wholesale,KG,6,2008,4175.0,AGRONET
Colombia,Antioquia,Medellin,Meat (chicken),COP,Wholesale,KG,7,2008,4102.0,AGRONET
Colombia,Antioquia,Medellin,Meat (chicken),COP,Wholesale,KG,8,2008,4039.0,AGRONET
Colombia,Antioquia,Medellin,Meat (chicken),COP,Wholesale,KG,9,2008,4127.0,AGRONET
Colombia,Antioquia,Medellin,Meat (chicken),COP,Wholesale,KG,10,2008,4143.0,AGRONET
Colombia,Antioquia,Medellin,Meat (chicken),COP,Wholesale,KG,11,2008,4163.0,AGRONET
Colombia,Antioquia,Medellin,Meat (chicken),COP,Wholesale,KG,12,2008,4143.0,AGRONET
Colombia,Antioquia,Medellin,Meat (chicken),COP,Wholesale,KG,1,2009,4387.0,AGRONET
Colombia,Antioquia,Medellin,Meat (chicken),COP,Wholesale,KG,2,2009,4400.0,AGRONET
Colombia,Antioquia,Medellin,Meat (chicken),COP,Wholesale,KG,3,2009,4460.0,AGRONET
Colombia,Antioquia,Medellin,Meat (chicken),COP,Wholesale,KG,4,2009,4392.0,AGRONET
Colombia,Antioquia,Medellin,Meat (chicken),COP,Wholesale,KG,5,2009,4092.0,AGRONET
Colombia,Antioquia,Medellin,Meat (chicken),COP,Wholesale,KG,6,2009,4619.0,AGRONET
Colombia,Antioquia,Medellin,Meat (chicken),COP,Wholesale,KG,7,2009,4194.0,AGRONET
Colombia,Antioquia,Medellin,Meat (chicken),COP,Wholesale,KG,8,2009,4395.0,AGRONET
Colombia,Antioquia,Medellin,Meat (chicken),COP,Wholesale,KG,9,2009,4452.0,AGRONET
Colombia,Antioquia,Medellin,Meat (chicken),COP,Wholesale,KG,10,2009,4425.0,AGRONET
Colombia,Antioquia,Medellin,Meat (chicken),COP,Wholesale,KG,11,2009,4475.0,AGRONET
Colombia,Antioquia,Medellin,Meat (chicken),COP,Wholesale,KG,12,2009,4361.0,AGRONET
Colombia,Antioquia,Medellin,Meat (chicken),COP,Wholesale,KG,1,2010,4375.0,AGRONET
Colombia,Antioquia,Medellin,Meat (chicken),COP,Wholesale,KG,2,2010,4379.0,AGRONET
Colombia,Antioquia,Medellin,Meat (chicken),COP,Wholesale,KG,3,2010,4183.0,AGRONET
Colombia,Antioquia,Medellin,Meat (chicken),COP,Wholesale,KG,4,2010,4228.0,AGRONET
Colombia,Antioquia,Medellin,Meat (chicken),COP,Wholesale,KG,5,2010,4192.0,AGRONET
Colombia,Antioquia,Medellin,Meat (chicken),COP,Wholesale,KG,6,2010,4033.0,AGRONET
Colombia,Antioquia,Medellin,Meat (chicken),COP,Wholesale,KG,7,2010,4450.0,AGRONET
Colombia,Antioquia,Medellin,Meat (chicken),COP,Wholesale,KG,8,2010,4383.0,AGRONET
Colombia,Antioquia,Medellin,Meat (chicken),COP,Wholesale,KG,9,2010,4258.0,AGRONET
Colombia,Antioquia,Medellin,Meat (chicken),COP,Wholesale,KG,10,2010,4270.0,AGRONET
Colombia,Antioquia,Medellin,Meat (chicken),COP,Wholesale,KG,11,2010,4290.0,AGRONET
